#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 7.9957E-05   1.8903E-03   1.8926E-03   4.4012E+04   1.9138E+00   2.2482E+01   2.2564E+01   2.7462E+02   9.5850E-08  -4.2181E+02   7.0534E+00   8.3861E+01   3.4602E+00
 1.3950E-04   2.5024E-03   2.5076E-03   4.2591E+04   2.7189E+00   2.4325E+01   2.4476E+01   2.7462E+02   1.1520E-07  -4.2416E+02   1.0174E+01   9.1552E+01   3.5861E+00
 2.2046E-04   3.1500E-03   3.1604E-03   4.1022E+04   3.6815E+00   2.6264E+01   2.6521E+01   2.7462E+02   1.3801E-07  -4.2830E+02   1.3931E+01   9.9814E+01   3.7122E+00
 3.2595E-04   3.8342E-03   3.8527E-03   3.9268E+04   4.8322E+00   2.8414E+01   2.8822E+01   2.7463E+02   1.6496E-07  -4.3274E+02   1.8510E+01   1.0917E+02   3.8457E+00
 4.5937E-04   4.5554E-03   4.5863E-03   3.7294E+04   6.2029E+00   3.0788E+01   3.1407E+01   2.7463E+02   1.9678E-07  -4.3644E+02   2.4091E+01   1.1973E+02   3.9859E+00
 6.2463E-04   5.3151E-03   5.3638E-03   3.5090E+04   7.8382E+00   3.3387E+01   3.4295E+01   2.7462E+02   2.1496E-07  -4.3884E+02   3.0879E+01   1.3154E+02   4.1316E+00
 8.2625E-04   6.1149E-03   6.1887E-03   3.2648E+04   9.8658E+00   3.6359E+01   3.7674E+01   2.7461E+02   1.1452E-07  -4.3951E+02   3.9313E+01   1.4540E+02   4.2913E+00
 1.0690E-03   6.9553E-03   7.0637E-03   2.9939E+04   1.2224E+01   3.9507E+01   4.1354E+01   2.7457E+02   1.3829E-07  -4.3251E+02   4.9429E+01   1.6029E+02   4.4504E+00
 1.3580E-03   7.8360E-03   7.9907E-03   2.6916E+04   1.5004E+01   4.2869E+01   4.5418E+01   2.7449E+02   1.6675E-07  -4.1547E+02   6.1557E+01   1.7634E+02   4.6105E+00
 1.6991E-03   8.7571E-03   8.9731E-03   2.3566E+04   1.8230E+01   4.6323E+01   4.9781E+01   2.7438E+02   1.9813E-07  -3.8587E+02   7.5771E+01   1.9283E+02   4.7644E+00
 2.0992E-03   9.7191E-03   1.0015E-02   1.9893E+04   2.1960E+01   4.9817E+01   5.4443E+01   2.7422E+02   2.3133E-07  -3.4083E+02   9.2239E+01   2.0939E+02   4.9103E+00
 2.5652E-03   1.0720E-02   1.1119E-02   1.5834E+04   2.6222E+01   5.3251E+01   5.9357E+01   2.7401E+02   2.6438E-07  -2.7734E+02   1.1102E+02   2.2539E+02   5.0430E+00
 3.1049E-03   1.1758E-02   1.2289E-02   1.1347E+04   3.1005E+01   5.6439E+01   6.4394E+01   2.7375E+02   2.9500E-07  -1.9515E+02   1.3198E+02   2.3989E+02   5.1542E+00
 3.7278E-03   1.2830E-02   1.3530E-02   6.4477E+03   3.6330E+01   5.9257E+01   6.9507E+01   2.7344E+02   3.2133E-07  -9.4200E+01   1.5512E+02   2.5240E+02   5.2411E+00
 4.4431E-03   1.3932E-02   1.4844E-02   1.0762E+03   4.2152E+01   6.1500E+01   7.4559E+01   2.7308E+02   3.4021E-07   2.4348E+01   1.8020E+02   2.6201E+02   5.2956E+00
 5.2620E-03   1.5057E-02   1.6236E-02  -4.7634E+03   4.8388E+01   6.2926E+01   7.9379E+01   2.7267E+02   3.4914E-07   1.5697E+02   2.0683E+02   2.6774E+02   5.3108E+00
 6.1964E-03   1.6197E-02   1.7711E-02  -1.1039E+04   5.4837E+01   6.3198E+01   8.3672E+01   2.7224E+02   3.4532E-07   2.9603E+02   2.3401E+02   2.6811E+02   5.2769E+00
 7.2594E-03   1.7341E-02   1.9273E-02  -1.7618E+04   6.0957E+01   6.1689E+01   8.6726E+01   2.7186E+02   3.2625E-07   4.1971E+02   2.5871E+02   2.6056E+02   5.1764E+00
 8.4627E-03   1.8476E-02   2.0928E-02  -2.3988E+04   6.5825E+01   5.8149E+01   8.7830E+01   2.7160E+02   2.9527E-07   4.9648E+02   2.7625E+02   2.4402E+02   5.0082E+00
 9.8121E-03   1.9592E-02   2.2680E-02  -2.9377E+04   6.8900E+01   5.3575E+01   8.7278E+01   2.7150E+02   2.6304E-07   5.1892E+02   2.8519E+02   2.2232E+02   4.8141E+00
 1.1307E-02   2.0689E-02   2.4535E-02  -3.3590E+04   7.0355E+01   4.8800E+01   8.5623E+01   2.7153E+02   2.3337E-07   5.0006E+02   2.8678E+02   1.9977E+02   4.6237E+00
 1.2946E-02   2.1772E-02   2.6500E-02  -3.6710E+04   7.0908E+01   4.4638E+01   8.3788E+01   2.7162E+02   2.0938E-07   4.6819E+02   2.8540E+02   1.7988E+02   4.4642E+00
